,PassengerGroup,CryoSleep,Cabin,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,55 Cancri e,PSO J318.5-22,TRAPPIST-1e,Earth,Europa,Mars
2666,2858,1.0,C/109/S,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
2669,2860,0.0,F/546/S,18.0,0.0,154.0,22.0,77.0,1053.0,0.0,1,0,1,0,1,0,0
2670,2861,0.0,F/547/S,17.0,0.0,5.0,756.0,0.0,0.0,0.0,1,0,0,1,1,0,0
2671,2862,1.0,E/193/S,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
2672,2863,0.0,G/466/P,27.0,0.0,0.0,2.0,49.0,0.0,801.0,-1,0,0,1,1,0,0
2673,2865,0.0,D/88/P,34.0,0.0,2904.0,23.0,7.0,0.0,81.0,-1,0,0,1,0,0,1
2674,2865,0.0,D/88/P,53.0,0.0,520.0,0.0,442.0,0.0,0.0,1,0,0,1,0,0,1
2675,2866,1.0,C/110/S,36.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
2676,2867,0.0,D/89/P,41.0,0.0,71.0,0.0,1617.0,31.0,0.0,-1,0,0,1,0,0,1
2677,2867,0.0,E/176/P,51.0,0.0,819.0,4.0,92.0,38.0,0.0,-1,0,0,1,0,0,1
2678,2869,1.0,G/467/P,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0
2679,2870,0.0,G/454/S,59.0,0.0,0.0,0.0,1.0,920.0,1.0,1,0,0,1,1,0,0
2681,2871,1.0,B/88/P,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
2682,2872,0.0,G/455/S,57.0,0.0,0.0,1431.0,0.0,30.0,337.0,1,0,1,0,1,0,0
2684,2875,1.0,B/107/S,55.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
2685,2876,0.0,G/456/S,42.0,0.0,173.0,656.0,0.0,0.0,23.0,-1,0,0,1,1,0,0
2686,2877,0.0,F/592/P,36.0,0.0,418.0,40.0,7.0,338.0,0.0,-1,0,0,1,1,0,0
2687,2878,0.0,F/593/P,42.0,0.0,44.0,0.0,3648.0,0.0,9.0,1,0,0,1,0,0,1
2688,2880,1.0,G/468/P,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,1,0,1,0,0
2689,2881,0.0,G/457/S,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,1,0,0
2690,2882,1.0,G/458/S,15.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
2691,2883,0.0,F/595/P,28.0,0.0,0.0,93.0,1282.0,0.0,0.0,1,0,0,1,1,0,0
2693,2887,0.0,G/459/S,44.0,0.0,0.0,0.0,744.0,62.0,3.0,-1,0,0,1,1,0,0
2694,2888,0.0,F/597/P,71.0,1.0,901.0,0.0,1698.0,0.0,0.0,-1,0,0,1,0,0,1
2695,2890,0.0,B/89/P,44.0,0.0,0.0,351.0,0.0,3.0,3447.0,-1,0,0,1,0,1,0
2696,2890,1.0,B/89/P,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
2697,2891,0.0,G/460/S,18.0,0.0,4.0,904.0,0.0,0.0,1.0,-1,0,0,1,1,0,0
2698,2892,0.0,G/469/P,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0
2699,2892,1.0,G/469/P,12.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,1,0,0
2700,2892,1.0,G/469/P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0
2701,2892,0.0,F/598/P,29.0,0.0,0.0,1311.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
2702,2892,0.0,G/469/P,9.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
2703,2893,0.0,G/470/P,27.0,0.0,688.0,307.0,779.0,0.0,19.0,-1,1,0,0,1,0,0
2704,2894,0.0,F/599/P,24.0,0.0,0.0,0.0,443.0,244.0,1.0,-1,0,1,0,1,0,0
2705,2897,0.0,G/461/S,38.0,0.0,1.0,0.0,288.0,0.0,556.0,1,0,0,1,1,0,0
2706,2899,0.0,F/600/P,28.0,0.0,523.0,0.0,0.0,970.0,0.0,-1,0,0,1,0,0,1
2708,2901,0.0,F/601/P,16.0,0.0,0.0,20.0,0.0,300.0,681.0,-1,0,0,1,1,0,0
2710,2902,0.0,G/471/P,33.0,0.0,123.0,760.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
2713,2907,0.0,F/552/S,25.0,0.0,0.0,9.0,2005.0,0.0,5.0,1,0,0,1,1,0,0
2716,2909,1.0,G/473/P,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,1,0,0
2717,2910,0.0,F/602/P,32.0,0.0,0.0,0.0,736.0,0.0,0.0,-1,0,1,0,1,0,0
2718,2912,1.0,E/178/P,34.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,0,0,1
2719,2913,0.0,F/603/P,49.0,0.0,21.0,25.0,1509.0,0.0,1042.0,-1,0,0,1,0,0,1
2720,2919,0.0,D/96/S,43.0,0.0,13.0,2119.0,315.0,0.0,261.0,1,0,0,1,0,0,1
2721,2919,0.0,F/555/S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
2723,2920,0.0,F/606/P,23.0,0.0,0.0,179.0,569.0,0.0,0.0,1,0,0,1,1,0,0
2724,2925,0.0,F/609/P,43.0,0.0,336.0,11.0,796.0,15.0,0.0,1,0,0,1,0,0,1
2725,2925,1.0,F/609/P,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1
2727,2927,1.0,F/611/P,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1
2728,2928,0.0,B/92/P,54.0,1.0,0.0,2062.0,2.0,19.0,1618.0,-1,1,0,0,0,1,0
2730,2928,1.0,B/92/P,44.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
2731,2929,1.0,G/467/S,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0
2733,2934,0.0,F/557/S,20.0,0.0,0.0,689.0,0.0,0.0,0.0,-1,0,1,0,1,0,0
2734,2935,0.0,T/2/P,33.0,0.0,0.0,28.0,0.0,6841.0,543.0,-1,0,0,1,0,1,0
2735,2936,0.0,G/468/S,21.0,0.0,15.0,30.0,11.0,2.0,388.0,-1,0,0,1,1,0,0
2736,2938,1.0,C/100/P,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
2737,2940,0.0,F/615/P,23.0,0.0,5.0,308.0,363.0,7.0,0.0,1,0,1,0,1,0,0
2739,2942,0.0,F/558/S,35.0,0.0,198.0,44.0,97.0,30.0,510.0,-1,0,0,1,1,0,0
2740,2943,1.0,G/478/P,22.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
2741,2944,0.0,F/559/S,51.0,0.0,214.0,3.0,16.0,569.0,0.0,-1,0,0,1,1,0,0
2743,2944,1.0,G/469/S,29.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,1,0,0
2744,2944,0.0,G/469/S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
2745,2945,1.0,G/479/P,39.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0
2746,2948,0.0,C/112/S,55.0,0.0,0.0,1971.0,77.0,577.0,1050.0,1,0,0,1,0,1,0
2748,2950,0.0,F/617/P,20.0,0.0,310.0,0.0,374.0,0.0,5.0,-1,0,0,1,1,0,0
2750,2954,0.0,F/619/P,18.0,0.0,235.0,0.0,101.0,0.0,316.0,1,1,0,0,1,0,0
2751,2956,0.0,G/470/S,28.0,0.0,3.0,141.0,0.0,0.0,1689.0,-1,0,1,0,1,0,0
2752,2958,0.0,F/561/S,26.0,0.0,1822.0,0.0,4.0,107.0,1204.0,-1,0,0,1,1,0,0
2753,2959,0.0,F/620/P,28.0,0.0,1.0,0.0,933.0,614.0,0.0,-1,0,1,0,1,0,0
2755,2961,0.0,F/621/P,56.0,0.0,0.0,54.0,0.0,724.0,0.0,-1,0,0,1,1,0,0
2756,2962,0.0,E/180/P,25.0,0.0,1228.0,0.0,132.0,0.0,0.0,-1,0,0,1,0,0,1
2757,2964,0.0,A/35/S,26.0,0.0,2050.0,8525.0,0.0,270.0,636.0,-1,0,0,1,0,1,0
2758,2965,0.0,F/622/P,14.0,0.0,0.0,0.0,709.0,258.0,3.0,-1,0,0,1,1,0,0
2759,2966,0.0,E/181/P,21.0,0.0,2.0,417.0,323.0,0.0,84.0,1,0,0,1,1,0,0
2763,2971,0.0,T/3/P,38.0,0.0,0.0,3135.0,0.0,26.0,3.0,1,0,0,1,0,1,0
2764,2972,0.0,E/182/P,14.0,0.0,0.0,1.0,1441.0,0.0,190.0,1,0,0,1,1,0,0
2766,2979,0.0,B/93/P,33.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,0,1,0
2767,2982,1.0,B/111/S,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
2768,2983,0.0,E/183/P,13.0,0.0,0.0,0.0,31.0,0.0,810.0,1,0,0,1,1,0,0
2769,2984,0.0,D/97/S,37.0,0.0,0.0,210.0,0.0,4114.0,0.0,-1,0,0,1,0,1,0
2770,2986,0.0,E/197/S,15.0,0.0,5711.0,0.0,2516.0,0.0,1370.0,-1,0,0,1,0,0,1
2771,2988,0.0,A/36/S,33.0,0.0,396.0,1280.0,7.0,308.0,4941.0,-1,1,0,0,0,1,0
2772,2990,1.0,G/472/S,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0
2775,2994,0.0,E/198/S,24.0,0.0,173.0,0.0,14.0,0.0,603.0,-1,0,0,1,1,0,0
2776,2995,1.0,B/94/P,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
2777,2995,1.0,B/94/P,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
2778,2996,0.0,F/626/P,31.0,0.0,0.0,611.0,2.0,4.0,22.0,-1,1,0,0,1,0,0
2780,3000,0.0,F/627/P,19.0,0.0,736.0,0.0,0.0,0.0,1.0,-1,0,0,1,1,0,0
2781,3001,0.0,C/101/P,38.0,1.0,0.0,1577.0,0.0,425.0,4359.0,-1,1,0,0,0,1,0
2783,3003,1.0,C/114/S,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
2784,3004,1.0,G/473/S,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
2785,3004,0.0,F/572/S,32.0,0.0,0.0,53.0,0.0,744.0,0.0,-1,0,0,1,1,0,0
2786,3005,1.0,F/573/S,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
2787,3006,0.0,G/474/S,19.0,0.0,23.0,0.0,0.0,0.0,732.0,-1,0,1,0,1,0,0
2788,3009,1.0,E/185/P,55.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1
2789,3010,0.0,B/96/P,48.0,0.0,0.0,8403.0,0.0,7627.0,83.0,-1,0,0,1,0,1,0
2792,3014,0.0,C/115/S,40.0,0.0,82.0,1390.0,0.0,347.0,6237.0,-1,1,0,0,0,1,0
2793,3015,0.0,E/199/S,35.0,0.0,0.0,1438.0,0.0,112.0,74.0,1,0,0,1,1,0,0
2794,3018,0.0,F/630/P,32.0,0.0,0.0,49.0,2.0,639.0,0.0,-1,0,0,1,1,0,0
2795,3019,0.0,E/187/P,51.0,0.0,1644.0,0.0,234.0,157.0,64.0,-1,0,0,1,0,0,1
2796,3020,0.0,B/112/S,37.0,0.0,0.0,216.0,0.0,5391.0,3372.0,-1,0,0,1,0,1,0
2797,3021,0.0,G/476/S,31.0,0.0,517.0,1.0,301.0,60.0,4.0,-1,0,0,1,1,0,0
2798,3021,0.0,F/574/S,37.0,0.0,608.0,0.0,6.0,0.0,1637.0,-1,0,0,1,1,0,0
2799,3022,0.0,C/102/P,38.0,0.0,0.0,3331.0,270.0,2.0,3510.0,-1,0,0,1,0,1,0
2800,3022,0.0,C/102/P,19.0,0.0,0.0,329.0,0.0,3154.0,312.0,-1,1,0,0,0,1,0
2801,3023,1.0,F/631/P,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
2802,3024,0.0,F/632/P,19.0,0.0,0.0,0.0,1752.0,187.0,0.0,1,0,0,1,1,0,0
2803,3025,0.0,G/477/S,31.0,0.0,2.0,788.0,0.0,128.0,9.0,1,0,0,1,1,0,0
2804,3025,0.0,G/477/S,43.0,0.0,45.0,8.0,0.0,607.0,44.0,-1,0,0,1,1,0,0
2805,3026,1.0,G/492/P,22.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
2806,3027,1.0,G/493/P,24.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
2807,3029,0.0,C/103/P,21.0,0.0,0.0,878.0,82.0,360.0,1784.0,-1,1,0,0,0,1,0
2809,3030,0.0,B/97/P,30.0,0.0,728.0,2551.0,0.0,48.0,1804.0,1,1,0,0,0,1,0
2810,3030,1.0,B/97/P,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
2811,3032,0.0,G/478/S,11.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
2812,3032,1.0,G/478/S,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
2813,3032,0.0,G/478/S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
2814,3032,0.0,F/575/S,30.0,0.0,479.0,12.0,25.0,643.0,283.0,-1,0,0,1,1,0,0
2815,3033,0.0,G/479/S,21.0,0.0,0.0,27.0,1181.0,0.0,513.0,-1,0,1,0,1,0,0
2817,3036,0.0,F/634/P,57.0,0.0,506.0,0.0,1.0,178.0,0.0,-1,0,1,0,1,0,0
2819,3039,0.0,A/37/S,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,0,1,0
2820,3040,0.0,F/577/S,32.0,0.0,2616.0,0.0,2.0,5.0,0.0,-1,0,0,1,0,0,1
2821,3042,0.0,F/578/S,30.0,0.0,0.0,0.0,301.0,0.0,437.0,-1,0,0,1,1,0,0
2822,3044,0.0,F/636/P,69.0,0.0,577.0,139.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
2823,3045,1.0,G/480/S,21.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
2825,3047,0.0,E/190/P,16.0,0.0,995.0,0.0,6.0,48.0,0.0,-1,0,0,1,0,0,1
2827,3050,0.0,E/191/P,25.0,0.0,1586.0,2342.0,947.0,1.0,276.0,1,0,0,1,0,1,0
2829,3054,0.0,F/579/S,13.0,0.0,578.0,77.0,0.0,306.0,5.0,-1,0,0,1,1,0,0
2830,3055,0.0,F/637/P,37.0,0.0,1086.0,0.0,0.0,41.0,0.0,-1,0,0,1,1,0,0
2832,3060,0.0,D/98/S,45.0,0.0,3309.0,0.0,10.0,0.0,0.0,-1,0,0,1,0,0,1
2834,3061,0.0,F/638/P,22.0,0.0,664.0,0.0,0.0,65.0,0.0,-1,0,0,1,1,0,0
2835,3061,0.0,G/498/P,39.0,0.0,0.0,0.0,0.0,1745.0,72.0,-1,0,0,1,1,0,0
2836,3062,0.0,D/99/S,35.0,0.0,741.0,0.0,31.0,0.0,36.0,-1,0,0,1,0,0,1
2837,3063,1.0,G/499/P,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0
2838,3063,1.0,G/499/P,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
2839,3063,0.0,E/192/P,19.0,0.0,1.0,0.0,0.0,450.0,254.0,-1,0,0,1,1,0,0
2840,3064,1.0,G/482/S,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
2841,3065,0.0,D/94/P,37.0,0.0,0.0,2065.0,1650.0,356.0,1.0,1,1,0,0,0,1,0
2842,3066,0.0,E/193/P,35.0,0.0,1609.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
2843,3067,1.0,G/483/S,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
2844,3068,0.0,G/500/P,62.0,0.0,379.0,453.0,0.0,7.0,0.0,-1,0,0,1,1,0,0
2845,3070,1.0,G/501/P,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
2848,3073,1.0,F/640/P,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
2850,3079,0.0,F/642/P,22.0,0.0,35.0,0.0,36.0,581.0,0.0,-1,1,0,0,1,0,0
2851,3080,0.0,F/584/S,40.0,0.0,0.0,0.0,0.0,822.0,2.0,-1,0,0,1,1,0,0
2852,3081,0.0,C/118/S,50.0,0.0,0.0,1547.0,0.0,1784.0,1.0,1,1,0,0,0,1,0
2853,3081,1.0,C/118/S,57.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
2854,3082,0.0,G/503/P,15.0,0.0,1.0,30.0,1793.0,0.0,0.0,1,0,1,0,1,0,0
2855,3083,0.0,D/100/S,23.0,0.0,0.0,587.0,0.0,1497.0,1014.0,-1,1,0,0,0,1,0
2856,3084,1.0,D/101/S,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1
2859,3088,0.0,A/25/P,28.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,0,1,0
2860,3090,0.0,B/115/S,27.0,1.0,0.0,6013.0,0.0,820.0,31.0,1,0,0,1,0,1,0
2864,3093,0.0,E/194/P,22.0,0.0,2229.0,0.0,1349.0,121.0,0.0,1,1,0,0,0,0,1
2865,3095,0.0,F/585/S,71.0,0.0,924.0,1284.0,10.0,9.0,0.0,-1,0,1,0,0,0,1
2866,3096,0.0,D/103/S,25.0,0.0,5.0,1.0,633.0,0.0,188.0,1,1,0,0,0,0,1
2867,3099,1.0,E/203/S,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
2868,3100,0.0,G/485/S,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
2869,3100,0.0,F/586/S,52.0,0.0,809.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
2870,3100,1.0,G/485/S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
2871,3102,1.0,B/101/P,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
2872,3103,0.0,B/102/P,52.0,1.0,0.0,7452.0,0.0,1158.0,7979.0,-1,0,0,1,0,1,0
2873,3104,0.0,G/507/P,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
2875,3110,0.0,G/509/P,24.0,0.0,520.0,0.0,0.0,195.0,0.0,1,0,0,1,1,0,0
2876,3111,0.0,D/95/P,22.0,0.0,1173.0,0.0,0.0,9.0,0.0,-1,0,0,1,0,0,1
2879,3113,1.0,D/96/P,56.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1
2880,3114,0.0,D/97/P,50.0,0.0,1598.0,0.0,155.0,26.0,0.0,-1,0,0,1,0,0,1
2881,3116,0.0,F/645/P,20.0,0.0,127.0,0.0,656.0,0.0,21.0,-1,0,0,1,1,0,0
2882,3117,0.0,F/646/P,32.0,0.0,0.0,0.0,47.0,857.0,23.0,-1,0,0,1,1,0,0
2883,3118,1.0,G/510/P,28.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
2884,3119,0.0,G/490/S,74.0,0.0,571.0,0.0,0.0,277.0,0.0,-1,0,0,1,1,0,0
2885,3120,1.0,E/204/S,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
2886,3120,0.0,E/204/S,31.0,0.0,691.0,3.0,68.0,286.0,0.0,-1,0,0,1,0,0,1
2887,3121,1.0,G/491/S,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0
2889,3124,1.0,F/648/P,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
2890,3124,0.0,F/648/P,47.0,0.0,1130.0,8.0,299.0,0.0,0.0,1,0,0,1,0,0,1
2891,3124,1.0,F/648/P,46.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
2892,3126,0.0,B/116/S,31.0,0.0,139.0,4018.0,13.0,232.0,1140.0,1,1,0,0,0,1,0
2893,3126,0.0,B/116/S,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
2894,3128,0.0,G/512/P,15.0,0.0,62.0,57.0,2646.0,1104.0,312.0,-1,1,0,0,1,0,0
2895,3130,0.0,F/588/S,38.0,0.0,886.0,0.0,618.0,0.0,0.0,-1,0,0,1,0,0,1
2896,3131,1.0,G/492/S,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0
2897,3131,1.0,G/492/S,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
2899,3132,1.0,F/649/P,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
2900,3133,0.0,G/513/P,31.0,0.0,0.0,140.0,394.0,0.0,0.0,-1,0,1,0,1,0,0
2901,3134,0.0,C/119/S,62.0,1.0,0.0,4513.0,0.0,85.0,1437.0,1,0,1,0,0,1,0
2902,3136,1.0,G/514/P,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
2904,3140,0.0,E/206/S,26.0,0.0,912.0,0.0,43.0,0.0,0.0,-1,0,0,1,0,0,1
2905,3142,0.0,F/591/S,43.0,0.0,33.0,1117.0,59.0,0.0,16.0,-1,0,0,1,0,0,1
2906,3142,0.0,F/591/S,32.0,0.0,1087.0,0.0,71.0,0.0,0.0,-1,0,0,1,0,0,1
2908,3145,1.0,F/652/P,49.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
2909,3147,0.0,F/594/S,21.0,0.0,17.0,427.0,31.0,257.0,0.0,1,0,0,1,1,0,0
2911,3149,1.0,G/494/S,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
2912,3152,1.0,G/496/S,14.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
2914,3159,1.0,F/654/P,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1
2915,3161,0.0,E/208/S,56.0,0.0,0.0,323.0,971.0,58.0,4240.0,-1,1,0,0,0,1,0
2916,3162,0.0,G/500/S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
2917,3162,0.0,F/596/S,55.0,0.0,0.0,0.0,5.0,0.0,2409.0,-1,0,0,1,1,0,0
2918,3162,1.0,G/500/S,14.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
2919,3163,0.0,F/656/P,13.0,0.0,1007.0,0.0,142.0,295.0,0.0,-1,0,0,1,0,0,1
2923,3168,0.0,F/658/P,24.0,0.0,0.0,7.0,548.0,4.0,0.0,1,0,0,1,1,0,0
2924,3169,0.0,F/598/S,26.0,0.0,207.0,350.0,74.0,0.0,3.0,1,0,0,1,1,0,0
2925,3171,1.0,G/502/S,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0
2928,3174,1.0,F/660/P,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
2929,3175,1.0,B/104/P,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
2930,3176,0.0,E/196/P,77.0,0.0,0.0,9032.0,0.0,128.0,1464.0,1,0,0,1,0,1,0
2931,3179,0.0,F/599/S,28.0,0.0,2840.0,0.0,0.0,0.0,0.0,-1,1,0,0,1,0,0
2933,3181,0.0,E/197/P,20.0,0.0,4.0,353.0,193.0,241.0,0.0,-1,0,0,1,1,0,0
2934,3182,0.0,F/600/S,18.0,0.0,0.0,0.0,699.0,0.0,0.0,1,0,0,1,1,0,0
2935,3184,0.0,B/117/S,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
2936,3184,1.0,B/117/S,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
2937,3185,0.0,F/601/S,43.0,0.0,0.0,788.0,0.0,0.0,1191.0,-1,0,0,1,1,0,0
2938,3188,1.0,E/209/S,31.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,0,0,1
2939,3189,1.0,D/102/P,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1
2941,3191,1.0,F/603/S,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
2944,3195,0.0,G/505/S,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
2945,3195,0.0,G/505/S,60.0,0.0,0.0,31.0,6.0,223.0,356.0,-1,0,1,0,1,0,0
2946,3195,0.0,G/505/S,28.0,0.0,0.0,0.0,675.0,31.0,0.0,1,1,0,0,1,0,0
2947,3195,0.0,G/505/S,11.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,1,0,1,0,0
2949,3195,1.0,G/505/S,9.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
2950,3196,0.0,F/667/P,38.0,0.0,1046.0,0.0,1553.0,0.0,0.0,-1,0,0,1,0,0,1
2952,3200,0.0,F/669/P,40.0,0.0,4.0,11.0,669.0,0.0,773.0,-1,0,0,1,1,0,0
2953,3201,0.0,F/670/P,21.0,0.0,330.0,11.0,0.0,0.0,398.0,-1,0,0,1,1,0,0
2954,3203,1.0,G/506/S,24.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
2956,3204,0.0,A/27/P,47.0,0.0,3865.0,3810.0,0.0,12.0,196.0,-1,0,0,1,0,1,0
2958,3205,1.0,G/507/S,55.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0
2959,3206,0.0,G/520/P,50.0,0.0,293.0,0.0,21.0,573.0,0.0,-1,0,0,1,1,0,0
2960,3209,1.0,F/672/P,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
2962,3210,0.0,E/211/S,20.0,0.0,11.0,596.0,0.0,3583.0,266.0,-1,1,0,0,0,1,0
2963,3210,0.0,E/211/S,37.0,0.0,76.0,2804.0,0.0,1287.0,1229.0,-1,0,0,1,0,1,0
2964,3211,0.0,F/673/P,24.0,0.0,11.0,0.0,9.0,2645.0,2.0,-1,0,0,1,1,0,0
2966,3211,0.0,G/521/P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
2967,3212,0.0,E/212/S,24.0,0.0,180.0,264.0,0.0,1225.0,0.0,-1,0,0,1,1,0,0
2968,3213,0.0,D/103/P,22.0,0.0,715.0,0.0,726.0,325.0,0.0,-1,0,0,1,0,0,1
2970,3216,1.0,G/509/S,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
2971,3216,1.0,G/509/S,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0
