,PassengerGroup,HomePlanet,CryoSleep,Cabin,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,55 Cancri e,PSO J318.5-22,TRAPPIST-1e
1110,1177,Europa,1.0,C/44/P,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
1111,1178,Earth,0.0,F/224/S,20.0,0.0,0.0,0.0,600.0,0.0,0.0,-1,0,0,1
1112,1179,Europa,1.0,B/49/S,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
1113,1180,Earth,0.0,F/225/S,19.0,0.0,0.0,458.0772032902468,957.0,4.0,0.0,-1,0,0,1
1114,1182,Mars,1.0,F/237/P,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
1115,1182,Mars,0.0,E/70/P,24.0,0.0,2997.0,0.0,3.0,0.0,7.0,1,0,0,1
1116,1182,Mars,0.0,F/237/P,23.0,0.0,60.0,1356.0,0.0,0.0,0.0,1,0,0,1
1117,1185,Mars,0.0,E/71/P,30.0,0.0,224.687617481203,0.0,0.0,679.0,0.0,-1,0,0,1
1118,1186,Earth,0.0,G/183/S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
1119,1186,Earth,0.0,G/183/S,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1
1120,1186,Earth,1.0,G/183/S,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1
1121,1186,Earth,0.0,F/227/S,48.0,0.0,0.0,33.0,654.0,0.0,113.0,1,0,0,1
1122,1186,Earth,0.0,G/183/S,12.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1
1123,1187,Earth,0.0,F/228/S,30.0,0.0,0.0,575.0,180.0,4.0,44.0,-1,0,0,1
1124,1187,Earth,0.0,G/184/S,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1
1125,1187,Earth,0.0,G/184/S,11.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1
1126,1188,Europa,0.0,C/46/P,58.0,0.0,204.0,4227.0,0.0,3026.0,61.0,-1,0,0,1
1127,1190,Earth,0.0,E/72/P,52.0,0.0,0.0,243.0,464.0,71.0,8.0,1,0,0,1
1128,1191,Earth,0.0,F/229/S,36.0,0.0,0.0,0.0,0.0,0.0,1583.0,-1,0,0,1
1129,1192,Earth,0.0,F/238/P,32.0,0.0,600.0,670.0,0.0,187.0,0.0,-1,0,0,1
1130,1193,Europa,1.0,B/50/S,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
1131,1193,Europa,1.0,B/50/S,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
1132,1195,Earth,0.0,F/239/P,28.0,0.0,2.0,558.0,0.0,0.0,0.0,1,1,0,0
1133,1197,Europa,0.0,B/45/P,32.0,1.0,0.0,122.0,3700.0,337.0,1388.0,-1,1,0,0
1134,1198,Mars,0.0,,28.0,0.0,42.0,1116.0,0.0,0.0,0.0,1,0,0,1
1135,1199,Earth,0.0,E/73/P,16.0,0.0,0.0,0.0,752.0,0.0,235.0,-1,0,0,1
1136,1203,Europa,0.0,B/51/S,50.0,1.0,0.0,5473.0,0.0,703.0,6381.0,-1,1,0,0
1137,1206,Earth,0.0,F/241/P,20.0,0.0,71.0,8.0,513.0,354.0,0.0,-1,0,0,1
1138,1208,Earth,0.0,G/178/P,23.0,0.0,224.687617481203,0.0,6.0,30.0,200.0,-1,0,0,1
1139,1210,Earth,1.0,G/179/P,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
1140,1210,Earth,0.0,G/179/P,23.0,0.0,393.0,510.0,0.0,0.0,5.0,-1,0,0,1
1141,1211,Earth,1.0,G/186/S,53.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,1,0
1142,1211,Earth,1.0,G/186/S,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1
1143,1211,Earth,1.0,G/186/S,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
1144,1211,Earth,1.0,G/186/S,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1
1145,1211,Earth,0.0,F/232/S,13.0,0.0,1.0,212.0,843.0,78.0,10.0,1,1,0,0
1146,1211,Earth,1.0,G/186/S,60.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1
1147,1211,Earth,0.0,G/186/S,1.0,0.0,0.0,0.0,0.0,311.1387779083431,0.0,1,1,0,0
1148,1212,Earth,0.0,G/180/P,40.0,0.0,0.0,1.0,195.0,560.0,0.0,-1,0,0,1
1149,1213,Earth,0.0,F/242/P,51.0,0.0,0.0,458.0772032902468,800.0,0.0,4.0,1,0,0,1
1150,1214,Earth,1.0,G/181/P,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
1151,1215,Earth,1.0,G/187/S,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
1152,1216,Earth,0.0,G/182/P,20.0,0.0,65.0,905.0,0.0,0.0,0.0,1,0,0,1
1153,1218,Earth,0.0,F/243/P,14.0,0.0,0.0,0.0,0.0,2143.0,7.0,-1,0,0,1
1154,1220,Europa,0.0,E/76/P,23.0,0.0,0.0,592.0,0.0,345.0,810.0,-1,0,0,1
1155,1221,Earth,0.0,G/188/S,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1
1156,1221,Earth,0.0,E/87/S,20.0,0.0,0.0,0.0,0.0,1608.0,1.0,-1,0,0,1
1157,1222,Earth,0.0,G/183/P,75.0,0.0,0.0,493.0,0.0,131.0,132.0,-1,0,0,1
1158,1223,Europa,1.0,C/48/S,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
1159,1225,Earth,0.0,F/244/P,18.0,0.0,2.0,1311.0,60.0,28.0,1.0,1,0,0,1
1160,1228,Mars,1.0,,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
1161,1228,Mars,0.0,E/89/S,59.0,0.0,142.0,0.0,907.0,0.0,0.0,1,0,0,1
1162,1229,Earth,0.0,F/245/P,27.0,0.0,0.0,0.0,863.0,33.0,2.0,1,0,0,1
1163,1230,Earth,0.0,G/189/S,38.0,0.0,354.0,34.0,0.0,291.0,229.0,-1,0,0,1
1164,1231,Mars,1.0,E/77/P,41.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1
1165,1232,Europa,1.0,C/49/S,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
1166,1232,Europa,0.0,C/49/S,29.0,0.0,0.0,42.0,0.0,4651.0,661.0,-1,1,0,0
1167,1233,Earth,1.0,G/184/P,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
1168,1234,Earth,0.0,F/236/S,23.0,0.0,0.0,0.0,1250.0,0.0,0.0,1,0,1,0
1169,1235,Earth,0.0,F/237/S,32.0,0.0,27.0,393.0,1061.0,27.0,0.0,1,0,0,1
1170,1236,Earth,0.0,F/246/P,21.0,0.0,614.0,43.0,0.0,1.0,0.0,-1,1,0,0
1171,1238,Europa,0.0,C/50/S,26.0,0.0,0.0,1026.0,3301.0,831.0,356.0,1,0,0,1
1172,1238,Europa,1.0,B/53/S,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
1173,1239,Earth,0.0,E/78/P,30.0,0.0,585.0,13.0,122.0,40.0,105.0,1,0,1,0
1174,1240,Earth,0.0,F/238/S,40.0,0.0,889.0,185.0,0.0,0.0,28.0,1,0,0,1
1175,1242,Europa,0.0,C/48/P,37.0,0.0,0.0,4677.0,0.0,115.0,223.0,1,1,0,0
1176,1243,Europa,0.0,A/9/P,41.0,0.0,0.0,4224.0,0.0,1374.0,1281.0,-1,0,0,1
1177,1243,Europa,0.0,A/9/P,32.0,0.0,8168.0,69.0,11.0,371.0,0.0,-1,0,0,1
1178,1246,Earth,0.0,G/185/P,30.0,0.0,0.0,192.0,0.0,565.0,0.0,-1,0,0,1
1179,1248,Earth,0.0,F/239/S,27.0,0.0,0.0,458.0772032902468,0.0,0.0,0.0,1,0,1,0
1180,1250,Earth,0.0,F/240/S,22.0,0.0,0.0,17.0,0.0,61.0,567.0,-1,0,0,1
1181,1254,Mars,0.0,D/44/S,54.0,0.0,704.0,0.0,431.0,0.0,47.0,-1,0,0,1
1182,1254,Mars,0.0,F/241/S,27.0,0.0,4.0,0.0,896.0,229.0,0.0,-1,0,0,1
1183,1255,Mars,1.0,F/242/S,52.0,0.0,0.0,0.0,0.0,311.1387779083431,0.0,1,0,0,1
1184,1255,Mars,1.0,F/242/S,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
1185,1256,Mars,0.0,E/92/S,27.0,0.0,1277.0,0.0,1.0,10.0,9.0,-1,0,0,1
1186,1258,Europa,0.0,A/10/P,30.0,0.0,0.0,3628.0,289.0,1737.0,4987.0,-1,1,0,0
1187,1259,Earth,0.0,F/243/S,19.0,0.0,0.0,0.0,619.0,0.0,142.0,-1,0,0,1
1188,1260,Earth,1.0,G/186/P,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
1189,1261,Europa,0.0,C/49/P,43.0,0.0,1365.0,3106.0,0.0,50.0,2313.0,-1,1,0,0
1190,1263,Mars,0.0,F/244/S,25.0,0.0,1084.0,1.0,66.0,0.0,5.0,-1,0,0,1
1191,1264,Earth,0.0,E/79/P,51.0,0.0,0.0,1.0,0.0,51.0,945.0,-1,0,0,1
1192,1267,Earth,1.0,G/191/S,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
1193,1269,Mars,0.0,E/80/P,21.0,0.0,2066.0,0.0,15.0,0.0,1.0,-1,0,0,1
1194,1271,Earth,1.0,G/189/P,21.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,1,0
1195,1273,Earth,0.0,F/246/S,23.0,0.0,0.0,0.0,0.0,759.0,0.0,-1,0,0,1
1196,1274,Earth,0.0,F/254/P,38.0,0.0,0.0,0.0,591.0,40.0,173.0,-1,1,0,0
1197,1278,Earth,1.0,G/190/P,30.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1
1198,1279,Europa,1.0,C/50/P,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
1199,1280,Earth,0.0,F/257/P,44.0,0.0,0.0,178.0,482.0,0.0,0.0,1,0,1,0
1200,1281,Earth,1.0,G/193/S,14.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1
1201,1282,Earth,1.0,G/191/P,18.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,1,0
1202,1283,Earth,0.0,G/194/S,19.0,0.0,6.0,458.0772032902468,1.0,714.0,0.0,-1,0,0,1
1203,1284,Mars,1.0,F/247/S,28.82793046746535,0.0,0.0,458.0772032902468,0.0,0.0,0.0,1,0,0,1
1204,1285,Earth,0.0,F/258/P,36.0,0.0,286.0,415.0,16.0,0.0,0.0,-1,1,0,0
1205,1286,Mars,1.0,F/248/S,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
1206,1287,Mars,1.0,F/259/P,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
1207,1287,Mars,1.0,F/259/P,4.0,0.0,0.0,0.0,0.0,311.1387779083431,0.0,1,1,0,0
1208,1287,Mars,0.0,F/259/P,21.0,0.0,733.0,0.0,1084.0,1.0,43.0,-1,0,0,1
1209,1288,Earth,0.0,G/192/P,24.0,0.0,621.0,0.0,0.0,0.0,0.0,-1,0,0,1
1210,1289,Earth,0.0,G/195/S,8.0,0.0,0.0,0.0,0.0,0.0,304.8547912992357,-1,0,0,1
1211,1289,Earth,0.0,G/195/S,18.0,0.0,789.0,0.0,2.0,0.0,19.0,-1,0,0,1
1212,1291,Mars,0.0,F/260/P,33.0,0.0,1758.0,59.0,4.0,0.0,0.0,-1,0,0,1
1213,1292,Europa,0.0,B/55/S,31.0,1.0,0.0,27723.0,3.0,202.0,3146.0,1,1,0,0
1214,1292,Europa,0.0,B/55/S,43.0,0.0,105.0,368.0,268.0,842.0,13.0,1,0,0,1
1215,1293,Earth,0.0,F/261/P,20.0,0.0,213.0,0.0,173.72916912197996,0.0,584.0,-1,0,0,1
1216,1294,Europa,1.0,A/14/S,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
1217,1294,Europa,1.0,A/14/S,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
1218,1294,Europa,0.0,A/14/S,28.0,1.0,224.687617481203,0.0,173.72916912197996,0.0,0.0,-1,0,0,1
1219,1295,Earth,0.0,,19.0,0.0,68.0,0.0,0.0,719.0,0.0,-1,0,0,1
1220,1299,Earth,0.0,F/250/S,22.0,0.0,0.0,0.0,675.0,5.0,0.0,1,0,0,1
1221,1300,Earth,0.0,F/251/S,27.0,0.0,1.0,299.0,1.0,380.0,13.0,-1,1,0,0
1222,1302,Mars,0.0,D/45/S,22.0,0.0,218.0,50.0,4817.0,146.0,256.0,1,1,0,0
1223,1304,Earth,1.0,E/82/P,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
1224,1304,Earth,0.0,E/82/P,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1
1225,1304,Earth,0.0,E/82/P,10.0,0.0,0.0,0.0,173.72916912197996,0.0,0.0,-1,0,0,1
1226,1304,Earth,0.0,E/82/P,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
1227,1304,Earth,1.0,E/82/P,37.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1
1228,1304,Earth,0.0,E/82/P,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
1229,1306,Europa,0.0,B/56/S,44.0,0.0,0.0,3863.0,1.0,1010.0,514.0,1,0,0,1
1230,1306,Europa,0.0,B/56/S,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
1231,1307,Earth,1.0,G/193/P,22.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1
1232,1308,Europa,1.0,,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
1233,1308,Europa,0.0,E/94/S,30.0,0.0,278.0,3300.0,0.0,8145.0,2519.0,-1,1,0,0
1234,1308,Europa,0.0,E/94/S,37.0,0.0,0.0,439.0,0.0,3198.0,6.0,-1,1,0,0
1235,1308,Europa,1.0,E/94/S,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
1236,1309,Earth,0.0,F/264/P,19.0,0.0,0.0,4.0,109.0,0.0,671.0,1,0,0,1
1237,1310,Europa,0.0,C/52/S,57.0,0.0,0.0,987.0,1.0,4948.0,53.0,-1,0,0,1
1238,1311,Mars,0.0,F/265/P,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
1239,1311,Mars,0.0,F/265/P,17.0,0.0,948.0,47.0,292.0,0.0,0.0,-1,0,0,1
1240,1311,Mars,0.0,D/43/P,26.0,0.0,1946.0,4.0,4.0,0.0,623.0,-1,0,0,1
1241,1312,Earth,1.0,G/194/P,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
1242,1316,Europa,1.0,E/95/S,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
1243,1316,Europa,0.0,E/95/S,36.0,0.0,0.0,847.0,173.72916912197996,4664.0,89.0,-1,1,0,0
1244,1317,Mars,0.0,F/266/P,25.0,0.0,2508.0,0.0,23.0,0.0,67.0,-1,0,0,1
1245,1322,Earth,1.0,G/196/P,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
1246,1323,Earth,1.0,F/267/P,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
1247,1324,Earth,1.0,G/199/S,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0
1248,1324,Earth,0.0,G/199/S,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0
1249,1324,Earth,1.0,G/199/S,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
1250,1325,Earth,1.0,E/97/S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
1251,1325,Earth,0.0,E/97/S,24.0,0.0,70.0,160.0,340.0,0.0,336.0,-1,0,0,1
1252,1325,Earth,1.0,E/97/S,42.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
1253,1326,Mars,0.0,F/257/S,30.0,0.0,1450.0,0.0,173.72916912197996,0.0,1147.0,-1,0,0,1
1254,1326,Mars,0.0,F/257/S,19.0,0.0,1507.0,0.0,260.0,0.0,0.0,-1,0,0,1
1255,1328,Earth,1.0,G/198/P,26.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1
1256,1330,Mars,0.0,D/46/S,47.0,0.0,405.0,0.0,193.0,458.0,0.0,-1,0,0,1
1257,1330,Mars,0.0,D/46/S,28.0,0.0,120.0,8.0,1128.0,1.0,7.0,1,0,0,1
1258,1331,Earth,1.0,G/200/S,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
1259,1332,Earth,0.0,E/98/S,29.0,0.0,28.0,0.0,561.0,203.0,0.0,-1,0,0,1
1260,1333,Earth,0.0,F/269/P,32.0,0.0,0.0,486.0,0.0,229.0,26.0,-1,0,1,0
1261,1335,Earth,1.0,G/199/P,44.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1
1262,1336,Earth,1.0,G/201/S,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
1263,1337,Earth,0.0,F/258/S,35.0,0.0,775.0,14.0,0.0,610.0,4.0,-1,1,0,0
1264,1340,Earth,1.0,G/203/S,23.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1
1265,1342,Earth,0.0,G/200/P,34.0,0.0,0.0,118.0,5.0,0.0,761.0,-1,0,0,1
1266,1345,Earth,0.0,F/260/S,25.0,0.0,1174.0,0.0,18.0,721.0,0.0,-1,0,0,1
1267,1347,Earth,0.0,F/271/P,67.0,0.0,0.0,761.0,0.0,1.0,0.0,1,0,0,1
1268,1348,Europa,0.0,B/57/S,22.0,0.0,0.0,1531.0,0.0,369.0,2969.0,-1,0,0,1
1269,1348,Europa,1.0,B/57/S,28.82793046746535,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
1270,1350,Earth,1.0,G/206/S,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
1271,1350,Earth,0.0,F/261/S,14.0,0.0,1489.0,2.0,126.0,460.0,72.0,-1,0,0,1
1272,1350,Earth,0.0,G/206/S,42.0,0.0,491.0,106.0,8.0,202.0,0.0,-1,0,1,0
1273,1350,Earth,1.0,G/206/S,19.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,1,0
1274,1351,Earth,0.0,G/202/P,22.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1
1275,1352,Mars,0.0,F/272/P,31.0,0.0,43.0,782.0,1.0,660.0,0.0,-1,0,0,1
1276,1353,Mars,0.0,F/262/S,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
1277,1353,Mars,0.0,F/262/S,39.0,0.0,1535.0,0.0,340.0,0.0,723.0,-1,0,0,1
1278,1353,Mars,1.0,F/262/S,41.0,0.0,0.0,0.0,0.0,0.0,304.8547912992357,1,0,0,1
1279,1353,Mars,0.0,F/262/S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
1280,1355,Earth,1.0,G/203/P,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
1281,1356,Earth,0.0,G/207/S,21.0,0.0,0.0,39.0,0.0,310.0,539.0,-1,0,0,1
1282,1357,Mars,1.0,D/48/S,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
1283,1360,Earth,0.0,E/100/S,25.0,0.0,0.0,997.0,0.0,0.0,0.0,1,0,0,1
1284,1362,Earth,0.0,F/265/S,23.0,0.0,0.0,1268.0,0.0,119.0,2.0,-1,0,0,1
1285,1365,Europa,0.0,B/58/S,33.0,0.0,77.0,2381.0,0.0,3656.0,150.0,-1,1,0,0
1286,1365,Europa,1.0,B/58/S,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
1287,1366,Earth,1.0,G/206/P,40.0,0.0,0.0,458.0772032902468,0.0,0.0,0.0,1,1,0,0
1288,1368,Earth,1.0,G/208/P,27.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1
1289,1370,Earth,0.0,E/102/S,21.0,0.0,965.0,0.0,23.0,3.0,0.0,-1,0,0,1
1290,1371,Mars,0.0,D/44/P,25.0,0.0,591.0,466.0,0.0,0.0,0.0,-1,0,0,1
1291,1375,Earth,0.0,G/208/S,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1
1292,1375,Earth,0.0,F/267/S,19.0,0.0,0.0,3.0,946.0,0.0,0.0,-1,0,0,1
1293,1376,Earth,1.0,G/211/P,41.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1
1294,1377,Europa,0.0,C/52/P,43.0,0.0,0.0,2801.0,537.0,42.0,144.0,1,0,0,1
1295,1378,Earth,0.0,G/212/P,19.0,0.0,245.0,41.0,550.0,311.1387779083431,0.0,-1,0,0,1
1296,1378,Earth,0.0,F/275/P,22.0,0.0,926.0,0.0,0.0,0.0,78.0,1,0,0,1
1297,1379,Earth,0.0,F/268/S,16.0,0.0,0.0,30.0,0.0,769.0,4.0,-1,0,0,1
1298,1380,Europa,0.0,C/53/S,42.0,0.0,0.0,21.0,0.0,2735.0,3604.0,-1,1,0,0
1299,1381,Earth,1.0,G/209/S,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
1300,1382,Earth,0.0,E/104/S,35.0,0.0,0.0,1125.0,429.0,0.0,55.0,-1,0,0,1
1301,1383,Europa,1.0,D/49/S,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
1302,1384,Earth,0.0,E/105/S,17.0,0.0,21.0,0.0,690.0,260.0,5.0,-1,0,0,1
1303,1384,Earth,1.0,G/210/S,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1
1304,1384,Earth,0.0,F/269/S,22.0,0.0,0.0,442.0,0.0,0.0,368.0,1,0,0,1
1305,1384,Earth,0.0,F/269/S,41.0,0.0,338.0,0.0,377.0,2.0,86.0,1,0,0,1
1306,1384,Earth,0.0,E/105/S,19.0,0.0,189.0,510.0,0.0,0.0,0.0,1,0,0,1
1307,1385,Earth,0.0,G/213/P,39.0,0.0,705.0,3.0,0.0,0.0,0.0,-1,0,0,1
1308,1386,Earth,1.0,G/214/P,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
1309,1387,Mars,0.0,E/85/P,31.0,0.0,1088.0,0.0,280.0,0.0,0.0,-1,0,0,1
1310,1389,Earth,1.0,G/212/S,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
1311,1390,Earth,1.0,G/215/P,1.0,0.0,0.0,0.0,173.72916912197996,0.0,0.0,1,0,1,0
1312,1391,Mars,1.0,F/276/P,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
1313,1391,Mars,0.0,F/276/P,21.0,0.0,1072.0,79.0,46.0,16.0,0.0,-1,0,0,1
1314,1391,Mars,0.0,F/276/P,44.0,0.0,485.0,2.0,210.0,0.0,351.0,-1,0,0,1
1315,1393,Mars,0.0,F/270/S,36.0,0.0,42.0,0.0,212.0,151.0,1853.0,-1,0,0,1
1316,1393,Mars,0.0,F/270/S,19.0,0.0,2058.0,0.0,224.0,298.0,19.0,-1,0,0,1
1317,1395,Earth,0.0,G/214/S,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
1318,1397,Earth,0.0,F/271/S,39.0,0.0,386.0,190.0,0.0,489.0,0.0,-1,0,0,1
1319,1398,Earth,0.0,G/216/P,28.0,0.0,0.0,508.0,334.0,0.0,46.0,1,0,0,1
1320,1399,Earth,0.0,F/272/S,28.0,0.0,0.0,0.0,529.0,560.0,60.0,-1,0,0,1
1321,1400,Earth,1.0,G/217/P,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
1322,1401,Earth,0.0,G/218/P,18.0,0.0,0.0,0.0,599.0,59.0,152.0,-1,0,0,1
1323,1402,Earth,1.0,G/215/S,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
1324,1402,Earth,1.0,G/215/S,33.0,0.0,0.0,0.0,173.72916912197996,0.0,0.0,1,1,0,0
1325,1403,Earth,0.0,E/86/P,18.0,0.0,1656.0,0.0,0.0,311.1387779083431,0.0,-1,0,0,1
1326,1404,Europa,0.0,B/60/S,47.0,0.0,1.0,734.0,28.0,78.0,3471.0,-1,0,0,1
1327,1404,Europa,0.0,,42.0,0.0,0.0,51.0,0.0,4170.0,13.0,-1,0,0,1
1328,1406,Mars,0.0,E/106/S,17.0,0.0,36.0,0.0,1013.0,0.0,0.0,-1,0,0,1
1329,1407,Earth,0.0,F/278/P,21.0,0.0,737.0,4.0,27.0,8.0,0.0,-1,0,0,1
1330,1407,Earth,0.0,F/278/P,17.0,0.0,8.0,222.0,3.0,401.0,0.0,1,0,1,0
1331,1408,Earth,0.0,G/216/S,26.0,0.0,4.0,770.0,0.0,0.0,0.0,-1,0,1,0
1332,1410,Earth,0.0,F/279/P,23.0,0.0,0.0,567.0,896.0,0.0,122.0,-1,0,0,1
1333,1412,Earth,0.0,G/217/S,15.0,0.0,0.0,0.0,173.72916912197996,0.0,832.0,-1,1,0,0
1334,1413,Earth,1.0,G/218/S,18.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,1,0
1335,1414,Earth,0.0,F/280/P,65.0,0.0,259.0,0.0,0.0,0.0,1916.0,-1,0,0,1
1336,1415,Europa,0.0,D/45/P,33.0,0.0,13.0,458.0772032902468,2011.0,17.0,32.0,1,1,0,0
1337,1416,Earth,1.0,G/219/P,27.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1
1338,1417,Europa,0.0,C/54/S,41.0,0.0,0.0,184.0,0.0,1520.0,3358.0,-1,0,0,1
1339,1419,Mars,0.0,F/273/S,42.0,0.0,1381.0,0.0,1243.0,0.0,0.0,-1,0,0,1
1340,1420,Mars,1.0,E/108/S,28.82793046746535,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1
1341,1421,Mars,0.0,F/274/S,37.0,0.0,328.0,6153.0,173.72916912197996,26.0,820.0,-1,0,0,1
1342,1421,Mars,0.0,F/274/S,17.0,0.0,891.0,0.0,243.0,0.0,5.0,-1,1,0,0
1343,1423,Europa,1.0,B/61/S,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
1344,1423,Europa,1.0,B/61/S,39.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
1345,1423,Europa,1.0,B/61/S,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
1346,1424,Europa,1.0,B/47/P,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
1347,1424,Europa,0.0,B/47/P,29.0,0.0,2988.0,2147.0,0.0,0.0,1779.0,-1,1,0,0
1348,1424,Europa,0.0,B/47/P,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
1349,1424,Europa,0.0,B/47/P,28.0,0.0,0.0,4380.0,0.0,692.0,0.0,1,1,0,0
1350,1424,Europa,1.0,B/47/P,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
1351,1425,Earth,0.0,F/282/P,24.0,0.0,711.0,0.0,0.0,59.0,57.0,-1,0,0,1
