,PassengerGroup,CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,55 Cancri e,PSO J318.5-22,TRAPPIST-1e,Earth,Europa,Mars,cabinsides,cabindeck,cabinnumber
2829,3054,0.0,13.0,0.0,578.0,77.0,0.0,306.0,5.0,-1,0,0,1,1,0,0,1,6,579
2830,3055,0.0,37.0,0.0,1086.0,0.0,0.0,41.0,0.0,-1,0,0,1,1,0,0,0,6,637
2831,3060,0.0,13.0,0.0,760.0,2.0,2.0,311.1387779083431,0.0,-1,0,0,1,0,0,1,1,6,581
2832,3060,0.0,45.0,0.0,3309.0,0.0,10.0,0.0,0.0,-1,0,0,1,0,0,1,1,4,98
2833,3060,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,0,0,1,1,5,201
2834,3061,0.0,22.0,0.0,664.0,0.0,0.0,65.0,0.0,-1,0,0,1,1,0,0,0,6,638
2835,3061,0.0,39.0,0.0,0.0,0.0,0.0,1745.0,72.0,-1,0,0,1,1,0,0,0,7,498
2836,3062,0.0,35.0,0.0,741.0,0.0,31.0,0.0,36.0,-1,0,0,1,0,0,1,1,4,99
2837,3063,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,7,499
2838,3063,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,7,499
2839,3063,0.0,19.0,0.0,1.0,0.0,0.0,450.0,254.0,-1,0,0,1,1,0,0,0,5,192
2840,3064,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,1,7,482
2841,3065,0.0,37.0,0.0,0.0,2065.0,1650.0,356.0,1.0,1,1,0,0,0,1,0,0,4,94
2842,3066,0.0,35.0,0.0,1609.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0,0,5,193
2843,3067,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,1,7,483
2844,3068,0.0,62.0,0.0,379.0,453.0,0.0,7.0,0.0,-1,0,0,1,1,0,0,0,7,500
2845,3070,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,7,501
2846,3071,1.0,16.0,0.0,224.687617481203,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,2,113
2847,3071,0.0,26.0,0.0,0.0,458.0772032902468,8.0,21.0,6023.0,-1,0,0,1,0,1,0,1,2,113
2848,3073,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,6,640
2849,3076,1.0,28.82793046746535,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,7,502
2850,3079,0.0,22.0,0.0,35.0,0.0,36.0,581.0,0.0,-1,1,0,0,1,0,0,0,6,642
2851,3080,0.0,40.0,0.0,0.0,0.0,0.0,822.0,2.0,-1,0,0,1,1,0,0,1,6,584
2852,3081,0.0,50.0,0.0,0.0,1547.0,0.0,1784.0,1.0,1,1,0,0,0,1,0,1,3,118
2853,3081,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,3,118
2854,3082,0.0,15.0,0.0,1.0,30.0,1793.0,0.0,0.0,1,0,1,0,1,0,0,0,7,503
2855,3083,0.0,23.0,0.0,0.0,587.0,0.0,1497.0,1014.0,-1,1,0,0,0,1,0,1,4,100
2856,3084,1.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,4,101
2857,3085,0.0,73.0,0.0,0.0,0.0,0.0,153.0,556.0,-1,0,0,1,1,0,0,0,7,504
2858,3087,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,7,505
2859,3088,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,0,1,0,0,1,25
2860,3090,0.0,27.0,1.0,0.0,6013.0,0.0,820.0,31.0,1,0,0,1,0,1,0,1,2,115
2861,3091,0.0,14.0,0.0,0.0,946.0,0.0,7860.0,384.0,-1,0,0,1,0,1,0,1,6,82
2862,3091,1.0,26.0,0.0,224.687617481203,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,4,102
2863,3092,0.0,22.0,0.0,224.687617481203,0.0,102.0,43.0,700.0,-1,0,0,1,1,0,0,0,7,506
2864,3093,0.0,22.0,0.0,2229.0,0.0,1349.0,121.0,0.0,1,1,0,0,0,0,1,0,5,194
2865,3095,0.0,71.0,0.0,924.0,1284.0,10.0,9.0,0.0,-1,0,1,0,0,0,1,1,6,585
2866,3096,0.0,25.0,0.0,5.0,1.0,633.0,0.0,188.0,1,1,0,0,0,0,1,1,4,103
2867,3099,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,1,5,203
2868,3100,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0,1,7,485
2869,3100,0.0,52.0,0.0,809.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,1,6,586
2870,3100,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,1,7,485
2871,3102,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0,0,2,101
2872,3103,0.0,52.0,1.0,0.0,7452.0,0.0,1158.0,7979.0,-1,0,0,1,0,1,0,0,2,102
2873,3104,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,7,507
2874,3104,1.0,22.0,0.0,0.0,458.0772032902468,0.0,0.0,0.0,1,0,0,1,1,0,0,0,7,507
2875,3110,0.0,24.0,0.0,520.0,0.0,0.0,195.0,0.0,1,0,0,1,1,0,0,0,7,509
2876,3111,0.0,22.0,0.0,1173.0,0.0,0.0,9.0,0.0,-1,0,0,1,0,0,1,0,4,95
2877,3112,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,1,0,1,0,0,1,7,488
2878,3113,1.0,21.0,0.0,224.687617481203,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,4,96
2879,3113,1.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,0,4,96
2880,3114,0.0,50.0,0.0,1598.0,0.0,155.0,26.0,0.0,-1,0,0,1,0,0,1,0,4,97
2881,3116,0.0,20.0,0.0,127.0,0.0,656.0,0.0,21.0,-1,0,0,1,1,0,0,0,6,645
2882,3117,0.0,32.0,0.0,0.0,0.0,47.0,857.0,23.0,-1,0,0,1,1,0,0,0,6,646
2883,3118,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0,0,7,510
2884,3119,0.0,74.0,0.0,571.0,0.0,0.0,277.0,0.0,-1,0,0,1,1,0,0,1,7,490
2885,3120,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,1,5,204
2886,3120,0.0,31.0,0.0,691.0,3.0,68.0,286.0,0.0,-1,0,0,1,0,0,1,1,5,204
2887,3121,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,1,7,491
2888,3123,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,7,511
2889,3124,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,6,648
2890,3124,0.0,47.0,0.0,1130.0,8.0,299.0,0.0,0.0,1,0,0,1,0,0,1,0,6,648
2891,3124,1.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,6,648
2892,3126,0.0,31.0,0.0,139.0,4018.0,13.0,232.0,1140.0,1,1,0,0,0,1,0,1,2,116
2893,3126,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,2,116
2894,3128,0.0,15.0,0.0,62.0,57.0,2646.0,1104.0,312.0,-1,1,0,0,1,0,0,0,7,512
2895,3130,0.0,38.0,0.0,886.0,0.0,618.0,0.0,0.0,-1,0,0,1,0,0,1,1,6,588
2896,3131,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0,1,7,492
2897,3131,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,1,7,492
2898,3131,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,1,7,492
2899,3132,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,6,649
2900,3133,0.0,31.0,0.0,0.0,140.0,394.0,0.0,0.0,-1,0,1,0,1,0,0,0,7,513
2901,3134,0.0,62.0,1.0,0.0,4513.0,0.0,85.0,1437.0,1,0,1,0,0,1,0,1,3,119
2902,3136,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,7,514
2903,3138,0.0,30.0,0.0,0.0,4.0,1604.0,678.0,1681.0,-1,0,0,1,1,0,0,1,6,82
2904,3140,0.0,26.0,0.0,912.0,0.0,43.0,0.0,0.0,-1,0,0,1,0,0,1,1,5,206
2905,3142,0.0,43.0,0.0,33.0,1117.0,59.0,0.0,16.0,-1,0,0,1,0,0,1,1,6,591
2906,3142,0.0,32.0,0.0,1087.0,0.0,71.0,0.0,0.0,-1,0,0,1,0,0,1,1,6,591
2907,3143,1.0,24.0,0.0,0.0,0.0,0.0,0.0,304.8547912992357,1,1,0,0,0,0,1,1,6,592
2908,3145,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,6,652
2909,3147,0.0,21.0,0.0,17.0,427.0,31.0,257.0,0.0,1,0,0,1,1,0,0,1,6,594
2910,3149,0.0,18.0,0.0,0.0,730.0,79.0,0.0,304.8547912992357,1,0,0,1,1,0,0,1,7,494
2911,3149,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,1,7,494
2912,3152,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0,1,7,496
2913,3158,0.0,21.0,0.0,1507.0,458.0772032902468,3.0,2.0,1196.0,-1,0,0,1,0,0,1,0,4,100
2914,3159,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,0,6,654
2915,3161,0.0,56.0,0.0,0.0,323.0,971.0,58.0,4240.0,-1,1,0,0,0,1,0,1,5,208
2916,3162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,1,7,500
2917,3162,0.0,55.0,0.0,0.0,0.0,5.0,0.0,2409.0,-1,0,0,1,1,0,0,1,6,596
2918,3162,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0,1,7,500
2919,3163,0.0,13.0,0.0,1007.0,0.0,142.0,295.0,0.0,-1,0,0,1,0,0,1,0,6,656
2920,3163,0.0,43.0,0.0,4.0,0.0,1834.0,1.0,66.0,-1,1,0,0,0,0,1,0,6,656
2921,3164,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0,0,7,516
2922,3166,1.0,28.82793046746535,0.0,224.687617481203,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,6,657
2923,3168,0.0,24.0,0.0,0.0,7.0,548.0,4.0,0.0,1,0,0,1,1,0,0,0,6,658
2924,3169,0.0,26.0,0.0,207.0,350.0,74.0,0.0,3.0,1,0,0,1,1,0,0,1,6,598
2925,3171,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0,1,7,502
2926,3172,0.0,26.0,0.0,0.0,0.0,1352.0,5.0,0.0,-1,0,0,1,1,0,0,0,6,659
2927,3174,0.0,19.0,0.0,155.0,0.0,1632.0,3.0,0.0,1,0,0,1,0,0,1,0,4,101
2928,3174,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,6,660
2929,3175,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0,0,2,104
2930,3176,0.0,77.0,0.0,0.0,9032.0,0.0,128.0,1464.0,1,0,0,1,0,1,0,0,5,196
2931,3179,0.0,28.0,0.0,2840.0,0.0,0.0,0.0,0.0,-1,1,0,0,1,0,0,1,6,599
2932,3180,0.0,22.0,0.0,224.687617481203,1.0,379.0,0.0,336.0,-1,0,0,1,1,0,0,0,6,663
2933,3181,0.0,20.0,0.0,4.0,353.0,193.0,241.0,0.0,-1,0,0,1,1,0,0,0,5,197
2934,3182,0.0,18.0,0.0,0.0,0.0,699.0,0.0,0.0,1,0,0,1,1,0,0,1,6,600
2935,3184,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0,1,2,117
2936,3184,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0,1,2,117
2937,3185,0.0,43.0,0.0,0.0,788.0,0.0,0.0,1191.0,-1,0,0,1,1,0,0,1,6,601
2938,3188,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,0,0,1,1,5,209
2939,3189,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,0,4,102
2940,3189,0.0,25.0,0.0,1299.0,0.0,0.0,0.0,0.0,-1,0,0,1,0,0,1,0,4,102
2941,3191,1.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,1,6,603
2942,3192,0.0,20.0,0.0,0.0,0.0,147.0,311.1387779083431,0.0,-1,0,0,1,1,0,0,0,6,665
2943,3193,0.0,27.0,1.0,309.0,458.0772032902468,849.0,0.0,0.0,1,0,0,1,0,0,1,0,6,666
2944,3195,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0,1,7,505
2945,3195,0.0,60.0,0.0,0.0,31.0,6.0,223.0,356.0,-1,0,1,0,1,0,0,1,7,505
2946,3195,0.0,28.0,0.0,0.0,0.0,675.0,31.0,0.0,1,1,0,0,1,0,0,1,7,505
2947,3195,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,1,0,1,0,0,1,7,505
2948,3195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,1,0,0,1,6,82
2949,3195,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0,1,7,505
2950,3196,0.0,38.0,0.0,1046.0,0.0,1553.0,0.0,0.0,-1,0,0,1,0,0,1,0,6,667
2951,3197,0.0,18.0,0.0,0.0,0.0,173.72916912197996,588.0,0.0,-1,1,0,0,1,0,0,0,6,668
2952,3200,0.0,40.0,0.0,4.0,11.0,669.0,0.0,773.0,-1,0,0,1,1,0,0,0,6,669
2953,3201,0.0,21.0,0.0,330.0,11.0,0.0,0.0,398.0,-1,0,0,1,1,0,0,0,6,670
2954,3203,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0,1,7,506
2955,3204,0.0,26.0,0.0,224.687617481203,1653.0,7.0,227.0,1457.0,-1,0,0,1,0,1,0,0,1,27
2956,3204,0.0,47.0,0.0,3865.0,3810.0,0.0,12.0,196.0,-1,0,0,1,0,1,0,0,1,27
2957,3204,0.0,46.0,0.0,0.0,131.0,173.72916912197996,8873.0,469.0,-1,0,0,1,0,1,0,0,1,27
2958,3205,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0,1,7,507
2959,3206,0.0,50.0,0.0,293.0,0.0,21.0,573.0,0.0,-1,0,0,1,1,0,0,0,7,520
2960,3209,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,6,672
2961,3210,0.0,17.0,0.0,454.0,19.0,0.0,311.1387779083431,3219.0,-1,1,0,0,0,1,0,1,5,211
2962,3210,0.0,20.0,0.0,11.0,596.0,0.0,3583.0,266.0,-1,1,0,0,0,1,0,1,5,211
2963,3210,0.0,37.0,0.0,76.0,2804.0,0.0,1287.0,1229.0,-1,0,0,1,0,1,0,1,5,211
2964,3211,0.0,24.0,0.0,11.0,0.0,9.0,2645.0,2.0,-1,0,0,1,1,0,0,0,6,673
2965,3211,0.0,43.0,0.0,511.0,233.0,173.72916912197996,0.0,144.0,-1,1,0,0,1,0,0,0,7,521
2966,3211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0,0,7,521
2967,3212,0.0,24.0,0.0,180.0,264.0,0.0,1225.0,0.0,-1,0,0,1,1,0,0,1,5,212
2968,3213,0.0,22.0,0.0,715.0,0.0,726.0,325.0,0.0,-1,0,0,1,0,0,1,0,4,103
2969,3215,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,1,7,508
2970,3216,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,1,7,509
2971,3216,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0,1,7,509
2972,3216,0.0,23.0,0.0,0.0,1573.0,0.0,36.0,0.0,1,0,0,1,1,0,0,1,5,213
2973,3217,0.0,56.0,0.0,324.0,574.0,116.0,0.0,0.0,-1,0,0,1,0,0,1,0,5,198
2974,3218,0.0,36.0,0.0,5.0,623.0,88.0,5.0,1.0,1,0,0,1,1,0,0,1,6,606
2975,3218,0.0,58.0,0.0,52.0,0.0,5.0,517.0,0.0,-1,1,0,0,1,0,0,1,6,606
2976,3218,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0,1,7,510
2977,3219,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,0,0,1,1,5,214
2978,3220,0.0,33.0,0.0,0.0,0.0,75.0,709.0,0.0,-1,0,0,1,1,0,0,0,7,522
2979,3221,0.0,19.0,0.0,0.0,0.0,616.0,0.0,0.0,-1,0,1,0,1,0,0,1,7,511
2980,3223,0.0,28.82793046746535,0.0,16.0,0.0,799.0,0.0,37.0,-1,0,0,1,1,0,0,0,7,523
2981,3224,0.0,33.0,0.0,0.0,950.0,0.0,102.0,0.0,1,0,0,1,1,0,0,1,6,607
2982,3225,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0,1,3,120
2983,3225,0.0,28.0,0.0,0.0,3281.0,0.0,68.0,341.0,1,0,0,1,0,1,0,1,3,120
2984,3227,0.0,21.0,0.0,63.0,15.0,407.0,397.0,0.0,-1,0,0,1,1,0,0,1,7,513
2985,3229,0.0,45.0,0.0,3.0,2344.0,1100.0,498.0,0.0,1,0,0,1,0,1,0,1,2,118
2986,3230,1.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,6,674
2987,3232,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,1,6,609
2988,3235,0.0,27.0,0.0,158.0,0.0,1271.0,0.0,71.0,-1,0,0,1,1,0,0,1,6,610
2989,3236,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0,0,7,524
2990,3236,0.0,31.0,0.0,593.0,540.0,238.0,0.0,77.0,-1,0,0,1,1,0,0,0,6,676
2991,3236,0.0,18.0,0.0,0.0,30.0,0.0,756.0,5.0,-1,0,0,1,1,0,0,0,5,200
2992,3237,0.0,21.0,0.0,1097.0,0.0,80.0,589.0,0.0,-1,0,0,1,0,0,1,0,4,104
2993,3237,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,6,677
2994,3237,0.0,22.0,0.0,2646.0,0.0,599.0,117.0,0.0,-1,0,0,1,0,0,1,0,4,104
2995,3238,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,0,0,1,1,5,215
2996,3239,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,1,7,515
2997,3240,0.0,17.0,0.0,0.0,382.0,402.0,0.0,7.0,-1,0,0,1,1,0,0,1,5,216
2998,3241,1.0,28.82793046746535,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0,0,7,525
2999,3243,0.0,10.0,0.0,0.0,458.0772032902468,0.0,0.0,304.8547912992357,-1,1,0,0,1,0,0,1,7,516
3000,3247,0.0,25.0,0.0,764.0,16.0,0.0,8.0,0.0,-1,0,0,1,1,0,0,0,5,202
3001,3248,0.0,21.0,0.0,0.0,458.0772032902468,0.0,0.0,0.0,-1,0,0,1,1,0,0,0,7,526
3002,3252,0.0,53.0,0.0,8.0,0.0,236.0,0.0,2049.0,-1,1,0,0,1,0,0,1,6,613
3003,3253,0.0,21.0,0.0,0.0,0.0,687.0,46.0,20.0,-1,0,0,1,1,0,0,0,7,528
3004,3254,0.0,28.0,0.0,0.0,3315.0,0.0,594.0,85.0,1,0,0,1,0,1,0,1,3,121
3005,3255,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,1,7,517
3006,3256,1.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0,1,5,217
3007,3258,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0,0,7,529
3008,3259,0.0,20.0,0.0,508.0,0.0,1.0,1372.0,0.0,-1,0,0,1,1,0,0,0,7,530
3009,3260,0.0,19.0,0.0,0.0,165.0,0.0,699.0,0.0,-1,0,0,1,1,0,0,1,6,615
3010,3262,0.0,32.0,0.0,0.0,632.0,0.0,0.0,0.0,-1,0,0,1,1,0,0,0,6,681
3011,3268,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,0,0,1,1,5,219
3012,3269,0.0,35.0,0.0,74.0,5082.0,0.0,893.0,1937.0,1,1,0,0,0,1,0,1,3,122
3013,3270,0.0,26.0,0.0,0.0,56.0,322.0,6.0,243.0,1,0,0,1,1,0,0,0,7,531
3014,3271,1.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0,0,7,532
3015,3271,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0,0,7,532
3016,3272,0.0,40.0,0.0,0.0,0.0,895.0,0.0,0.0,1,0,0,1,1,0,0,1,7,518
3017,3272,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0,1,7,518
3018,3273,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,1,0,1,0,0,1,7,519
3019,3274,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,7,533
3020,3274,0.0,16.0,0.0,1612.0,4.0,0.0,184.0,0.0,-1,1,0,0,1,0,0,0,7,533
3021,3274,0.0,64.0,0.0,0.0,0.0,16.0,733.0,159.0,-1,0,0,1,1,0,0,0,7,533
3022,3275,0.0,35.0,0.0,256.0,0.0,341.0,35.0,0.0,1,1,0,0,1,0,0,1,6,617
3023,3276,0.0,33.0,0.0,20.0,653.0,0.0,121.0,483.0,-1,0,0,1,0,1,0,0,1,29
3024,3279,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0,1,3,123
3025,3279,1.0,21.0,0.0,0.0,0.0,0.0,311.1387779083431,0.0,1,0,0,1,0,1,0,1,3,123
3026,3279,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,3,123
3027,3279,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,3,123
3028,3280,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,7,534
3029,3280,0.0,32.0,0.0,1150.0,201.0,0.0,0.0,8.0,-1,1,0,0,1,0,0,0,6,684
3030,3282,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0,1,2,120
3031,3282,1.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,2,120
3032,3282,0.0,43.0,0.0,0.0,1440.0,0.0,85.0,150.0,1,0,0,1,0,1,0,1,2,120
3033,3283,0.0,43.0,0.0,0.0,16.0,34.0,753.0,1.0,-1,0,0,1,1,0,0,1,6,619
3034,3283,0.0,19.0,0.0,64.0,0.0,453.0,174.0,6.0,-1,0,0,1,1,0,0,1,6,619
3035,3283,0.0,21.0,0.0,0.0,0.0,0.0,646.0,138.0,-1,0,0,1,1,0,0,1,7,521
3036,3283,0.0,38.0,0.0,0.0,0.0,0.0,846.0,0.0,-1,0,0,1,1,0,0,1,7,521
3037,3284,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,7,535
3038,3284,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,7,535
3039,3287,0.0,2.0,0.0,224.687617481203,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,1,7,522
3040,3287,0.0,22.0,0.0,718.0,2.0,50.0,0.0,0.0,1,0,0,1,1,0,0,1,6,82
3041,3287,0.0,18.0,0.0,0.0,458.0772032902468,14.0,625.0,0.0,-1,1,0,0,1,0,0,1,6,621
3042,3289,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,7,536
3043,3292,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,2,121
3044,3292,0.0,52.0,0.0,13.0,6074.0,0.0,10385.0,299.0,-1,1,0,0,0,1,0,1,6,82
3045,3292,1.0,14.0,0.0,224.687617481203,0.0,0.0,311.1387779083431,0.0,1,1,0,0,0,1,0,1,2,121
3046,3292,0.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,2,121
3047,3292,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,2,121
3048,3293,0.0,20.0,0.0,915.0,12.0,25.0,205.0,311.0,1,0,0,1,0,0,1,1,6,623
3049,3294,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,7,537
3050,3294,1.0,28.82793046746535,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0,0,7,537
3051,3295,0.0,20.0,0.0,2598.0,927.0,0.0,866.0,2.0,-1,1,0,0,1,0,0,0,7,538
3052,3296,0.0,44.0,0.0,632.0,0.0,101.0,5.0,0.0,1,1,0,0,1,0,0,1,6,624
3053,3297,0.0,64.0,0.0,313.0,782.0,8.0,0.0,0.0,-1,0,0,1,1,0,0,0,6,686
3054,3298,0.0,27.0,0.0,0.0,0.0,775.0,127.0,0.0,1,0,0,1,1,0,0,0,6,687
3055,3299,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0,1,7,524
3056,3300,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,6,688
3057,3300,0.0,47.0,0.0,378.0,0.0,117.0,1147.0,132.0,-1,0,0,1,0,0,1,0,6,688
3058,3301,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0,1,7,525
3059,3301,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,1,7,525
3060,3301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0,1,7,525
3061,3301,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,1,7,525
