,PassengerGroup,CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Destination: 55 Cancri e,Destination: PSO J318.5-22,Destination: TRAPPIST-1e,HomePlanet: Earth,HomePlanet: Europa,HomePlanet: Mars,CabinSide: Starboard,CabinDeck,CabinNumber,Transported
1851,1976,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,2,82,1
1852,1976,1.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,2,82,1
1853,1976,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,2,82,1
1854,1977,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,6,393,1
1856,1979,0.0,26.0,0.0,401.0,0.0,693.0,62.0,0.0,0,0,1,1,0,0,1,6,376,-1
1857,1980,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,7,312,1
1858,1980,0.0,29.0,0.0,1434.0,5.0,0.0,0.0,0.0,0,0,1,1,0,0,1,7,312,-1
1859,1980,1.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,7,312,1
1860,1981,0.0,27.0,0.0,196.0,602.0,0.0,0.0,198.0,0,0,1,1,0,0,0,5,124,-1
1861,1983,0.0,17.0,0.0,414.0,0.0,139.0,28.0,173.0,0,1,0,1,0,0,0,7,320,-1
1863,1985,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,6,394,1
1864,1988,1.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,7,321,-1
1866,1991,0.0,22.0,0.0,213.0,85.0,352.0,12.0,1.0,0,0,1,1,0,0,1,5,146,1
1868,1993,0.0,31.0,0.0,1062.0,0.0,802.0,71.0,0.0,0,0,1,1,0,0,1,6,380,-1
1869,1994,0.0,17.0,0.0,0.0,0.0,249.0,537.0,5.0,0,0,1,1,0,0,0,5,125,1
1870,1995,0.0,30.0,0.0,231.0,0.0,0.0,274.0,26.0,0,1,0,1,0,0,1,7,314,-1
1871,1996,0.0,15.0,0.0,12.0,25.0,197.0,631.0,0.0,0,0,1,1,0,0,1,6,381,-1
1873,1999,0.0,55.0,0.0,373.0,1.0,1.0,496.0,0.0,0,0,1,1,0,0,1,6,383,-1
1874,2000,0.0,28.0,0.0,5.0,2676.0,13.0,0.0,157.0,1,0,0,0,1,0,1,3,76,1
1875,2001,0.0,33.0,0.0,673.0,194.0,548.0,59.0,40.0,0,0,1,1,0,0,0,6,396,-1
1878,2006,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,7,317,-1
1879,2006,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,7,317,-1
1880,2007,0.0,30.0,0.0,0.0,5734.0,0.0,5.0,1.0,1,0,0,0,1,0,1,1,25,1
1881,2009,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,2,59,-1
1882,2009,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,2,59,1
1883,2009,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,2,59,1
1886,2012,0.0,30.0,1.0,1250.0,865.0,0.0,3725.0,5416.0,1,0,0,0,1,0,0,2,60,-1
1887,2013,0.0,17.0,0.0,0.0,0.0,0.0,0.0,804.0,0,0,1,1,0,0,0,6,398,-1
1888,2015,0.0,19.0,0.0,1139.0,18.0,0.0,0.0,671.0,0,0,1,1,0,0,1,6,387,1
1889,2019,0.0,22.0,0.0,0.0,5183.0,0.0,1080.0,2.0,1,0,0,0,1,0,1,2,83,1
1891,2022,0.0,36.0,0.0,0.0,809.0,0.0,86.0,0.0,0,1,0,1,0,0,1,6,390,-1
1893,2024,0.0,17.0,0.0,44.0,1535.0,10.0,51.0,0.0,1,0,0,1,0,0,1,5,150,1
1895,2026,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,7,323,1
1896,2026,0.0,20.0,0.0,0.0,4.0,429.0,0.0,287.0,0,0,1,1,0,0,1,7,323,-1
1897,2027,0.0,19.0,0.0,30.0,1.0,1051.0,0.0,6.0,1,0,0,1,0,0,0,6,399,1
1898,2028,0.0,24.0,0.0,662.0,0.0,0.0,0.0,9.0,0,1,0,1,0,0,1,6,391,-1
1899,2029,0.0,43.0,0.0,0.0,6.0,730.0,1.0,0.0,1,0,0,1,0,0,0,6,400,-1
1900,2032,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,6,402,1
1901,2034,0.0,42.0,0.0,399.0,75.0,38.0,771.0,0.0,0,0,1,1,0,0,1,6,393,-1
1902,2038,0.0,21.0,0.0,6.0,133.0,503.0,0.0,2.0,0,0,1,1,0,0,0,6,404,-1
1903,2040,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,2,85,1
1904,2040,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,2,85,1
1906,2042,0.0,50.0,0.0,0.0,0.0,0.0,785.0,19.0,0,0,1,1,0,0,1,6,394,-1
1910,2046,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,7,328,-1
1911,2051,0.0,20.0,0.0,2.0,0.0,694.0,0.0,22.0,0,0,1,1,0,0,0,5,126,1
1912,2052,0.0,31.0,0.0,162.0,1211.0,4.0,0.0,1.0,0,0,1,0,0,1,1,5,151,1
1913,2053,0.0,26.0,0.0,281.0,741.0,13.0,0.0,4724.0,1,0,0,0,1,0,0,3,68,-1
1917,2055,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,7,330,1
1918,2055,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,7,330,1
1919,2055,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,7,330,1
1920,2055,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,7,330,-1
1921,2056,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,7,331,-1
1922,2056,0.0,14.0,0.0,16.0,0.0,0.0,712.0,149.0,0,0,1,1,0,0,0,6,407,-1
1923,2056,0.0,68.0,0.0,0.0,286.0,0.0,1739.0,13.0,0,0,1,1,0,0,0,6,407,-1
1924,2056,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,7,331,1
1925,2059,0.0,55.0,0.0,2.0,0.0,0.0,0.0,907.0,0,0,1,1,0,0,0,7,333,1
1927,2061,0.0,34.0,0.0,0.0,5063.0,0.0,56.0,327.0,0,0,1,0,1,0,0,4,65,1
1929,2063,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,7,328,-1
1930,2065,0.0,13.0,0.0,12.0,0.0,0.0,0.0,1963.0,0,0,1,1,0,0,0,6,410,-1
1931,2066,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,7,329,1
1932,2067,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,3,70,1
1933,2067,0.0,27.0,1.0,0.0,0.0,72.0,668.0,2713.0,0,0,1,0,1,0,0,3,70,-1
1935,2071,0.0,45.0,0.0,0.0,3559.0,0.0,3615.0,163.0,1,0,0,0,1,0,1,3,78,-1
1936,2071,0.0,28.0,0.0,167.0,2406.0,71.0,283.0,650.0,1,0,0,0,1,0,1,3,78,1
1937,2073,0.0,23.0,0.0,177.0,0.0,7.0,0.0,448.0,0,0,1,1,0,0,1,6,401,-1
1938,2074,0.0,24.0,0.0,1289.0,3343.0,0.0,4996.0,729.0,0,0,1,0,1,0,1,4,69,-1
1939,2074,0.0,23.0,0.0,9.0,4081.0,0.0,0.0,16.0,0,0,1,0,1,0,1,4,69,1
1940,2075,0.0,29.0,0.0,270.0,0.0,0.0,25.0,343.0,1,0,0,1,0,0,1,6,402,-1
1941,2080,0.0,46.0,0.0,430.0,0.0,340.0,52.0,61.0,0,0,1,1,0,0,0,7,334,-1
1942,2081,0.0,17.0,0.0,8.0,911.0,0.0,0.0,0.0,0,1,0,1,0,0,0,6,411,1
1943,2082,0.0,20.0,0.0,0.0,0.0,4.0,35.0,769.0,0,0,1,1,0,0,0,7,335,-1
1944,2083,0.0,24.0,0.0,121.0,20.0,0.0,68.0,506.0,0,0,1,1,0,0,1,6,407,-1
1945,2084,0.0,40.0,0.0,19.0,10.0,1.0,4759.0,6007.0,0,0,1,0,1,0,0,1,16,-1
1947,2085,0.0,38.0,0.0,0.0,590.0,2640.0,6202.0,99.0,0,0,1,0,1,0,0,3,72,-1
1948,2086,0.0,65.0,0.0,51.0,4451.0,0.0,20.0,397.0,0,0,1,0,1,0,1,1,26,1
1949,2086,0.0,19.0,0.0,0.0,1342.0,0.0,152.0,556.0,0,0,1,0,1,0,1,1,26,1
1950,2087,0.0,54.0,0.0,0.0,0.0,872.0,0.0,1.0,0,0,1,1,0,0,1,6,408,1
1951,2088,0.0,38.0,0.0,0.0,717.0,0.0,0.0,0.0,1,0,0,1,0,0,1,6,409,-1
1952,2088,0.0,40.0,0.0,51.0,0.0,1.0,368.0,509.0,0,0,1,1,0,0,1,7,331,1
1954,2090,0.0,22.0,0.0,8.0,0.0,801.0,0.0,12.0,0,0,1,1,0,0,0,6,413,1
1956,2092,0.0,18.0,0.0,29.0,0.0,2315.0,0.0,1.0,0,0,1,0,0,1,1,4,70,1
1957,2092,0.0,43.0,0.0,546.0,0.0,41.0,710.0,0.0,0,0,1,0,0,1,1,5,153,-1
1959,2092,0.0,26.0,0.0,1751.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,1,6,410,-1
1960,2092,0.0,22.0,0.0,2300.0,0.0,22.0,256.0,0.0,0,0,1,0,0,1,1,4,70,-1
1961,2094,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,6,415,1
1962,2095,0.0,25.0,0.0,0.0,11.0,0.0,13.0,1344.0,0,1,0,1,0,0,1,6,411,-1
1963,2096,0.0,29.0,0.0,216.0,10.0,611.0,594.0,0.0,0,0,1,0,0,1,1,6,412,-1
1965,2097,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,2,86,1
1967,2100,0.0,45.0,0.0,0.0,0.0,734.0,3.0,5.0,0,1,0,1,0,0,1,6,413,1
1968,2102,0.0,30.0,0.0,63.0,9314.0,249.0,2624.0,4538.0,0,0,1,0,1,0,1,3,79,-1
1969,2104,0.0,29.0,0.0,776.0,0.0,4.0,0.0,23.0,0,0,1,1,0,0,1,6,414,-1
1971,2105,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,7,335,-1
1972,2106,0.0,20.0,0.0,1.0,0.0,0.0,4926.0,1.0,1,0,0,1,0,0,1,7,336,-1
1973,2107,0.0,33.0,0.0,235.0,2.0,1.0,650.0,0.0,0,0,1,1,0,0,0,7,338,-1
1974,2110,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,7,339,-1
1975,2111,0.0,24.0,0.0,600.0,593.0,1404.0,0.0,1.0,0,0,1,0,0,1,0,6,417,-1
1976,2112,0.0,29.0,0.0,860.0,305.0,18.0,1415.0,0.0,0,0,1,0,0,1,0,6,418,-1
1977,2114,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,2,87,1
1978,2115,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,4,72,1
1979,2116,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,7,339,-1
1981,2118,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,7,340,-1
1982,2120,0.0,49.0,0.0,0.0,0.0,1058.0,0.0,0.0,0,0,1,0,0,1,1,4,73,1
1983,2121,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,7,341,-1
1984,2123,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,7,342,-1
1985,2123,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,7,342,1
1986,2124,0.0,21.0,0.0,770.0,0.0,0.0,40.0,0.0,1,0,0,1,0,0,1,7,341,-1
1987,2125,0.0,18.0,0.0,0.0,1.0,0.0,80.0,826.0,0,0,1,1,0,0,0,7,343,-1
1989,2127,0.0,19.0,0.0,721.0,62.0,7.0,0.0,0.0,0,0,1,1,0,0,0,6,419,1
1990,2128,0.0,22.0,0.0,624.0,0.0,0.0,0.0,185.0,0,0,1,1,0,0,0,7,344,-1
1991,2129,0.0,17.0,0.0,736.0,0.0,2.0,20.0,0.0,0,0,1,1,0,0,0,6,420,-1
1992,2130,0.0,13.0,0.0,0.0,2.0,480.0,10.0,176.0,0,1,0,1,0,0,0,6,421,-1
1995,2133,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,1,6,416,1
1996,2134,0.0,20.0,0.0,1146.0,0.0,0.0,0.0,3.0,0,0,1,0,0,1,0,6,422,-1
1997,2135,0.0,20.0,0.0,75.0,0.0,0.0,1545.0,0.0,0,0,1,1,0,0,0,5,129,-1
1999,2136,0.0,61.0,0.0,2.0,0.0,17.0,868.0,28.0,0,0,1,1,0,0,1,7,343,-1
2000,2137,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,6,423,1
2001,2137,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,6,423,1
2002,2137,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,6,423,1
2004,2139,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,1,6,417,1
2005,2140,0.0,18.0,0.0,0.0,0.0,698.0,0.0,0.0,0,0,1,1,0,0,0,6,424,1
2006,2141,0.0,66.0,0.0,0.0,0.0,1610.0,0.0,0.0,1,0,0,1,0,0,0,5,130,1
2008,2143,0.0,21.0,0.0,0.0,1433.0,0.0,1234.0,0.0,0,0,1,1,0,0,1,6,419,-1
2009,2143,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,7,345,-1
2011,2145,0.0,15.0,0.0,0.0,951.0,128.0,0.0,0.0,0,0,1,1,0,0,0,6,425,-1
2013,2148,0.0,13.0,0.0,579.0,226.0,61.0,1.0,7.0,0,0,1,1,0,0,1,6,420,-1
2014,2149,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,2,89,1
2015,2150,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,7,346,-1
2016,2152,0.0,45.0,0.0,2138.0,0.0,0.0,659.0,0.0,0,0,1,1,0,0,0,6,426,-1
2018,2154,0.0,19.0,0.0,78.0,0.0,0.0,550.0,0.0,0,0,1,1,0,0,0,7,348,-1
2019,2156,0.0,49.0,0.0,651.0,25.0,0.0,849.0,2.0,0,0,1,1,0,0,1,6,421,-1
2020,2158,0.0,21.0,0.0,0.0,820.0,0.0,45.0,0.0,0,0,1,1,0,0,1,6,423,1
2021,2159,0.0,18.0,0.0,0.0,402.0,2027.0,0.0,0.0,0,0,1,1,0,0,1,6,424,1
2022,2161,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,6,429,1
2023,2162,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,6,425,1
2024,2162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,1,6,425,1
2025,2163,0.0,27.0,0.0,0.0,0.0,6.0,745.0,22.0,0,0,1,1,0,0,0,7,349,-1
2028,2168,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,1,6,427,1
2029,2168,0.0,20.0,0.0,212.0,0.0,991.0,0.0,13.0,0,0,1,0,0,1,1,6,427,-1
2030,2171,0.0,24.0,0.0,388.0,0.0,7.0,409.0,0.0,0,0,1,1,0,0,0,6,433,-1
2031,2171,0.0,41.0,0.0,2.0,0.0,551.0,5577.0,68.0,0,0,1,1,0,0,0,7,351,-1
2032,2172,0.0,23.0,0.0,0.0,774.0,0.0,0.0,0.0,0,1,0,1,0,0,1,7,347,1
2033,2173,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,7,352,1
2034,2175,1.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,7,348,1
2036,2179,0.0,30.0,0.0,437.0,3585.0,0.0,4488.0,281.0,0,0,1,0,1,0,1,3,80,-1
2037,2180,0.0,24.0,0.0,1.0,0.0,0.0,318.0,247.0,1,0,0,1,0,0,1,6,428,-1
2038,2182,0.0,31.0,0.0,46.0,1935.0,0.0,995.0,1254.0,0,0,1,0,1,0,0,2,64,-1
2039,2183,0.0,46.0,0.0,607.0,0.0,41.0,334.0,251.0,0,1,0,0,0,1,1,6,429,-1
2040,2183,0.0,20.0,0.0,938.0,59.0,31.0,12.0,0.0,0,0,1,0,0,1,1,6,429,-1
2041,2186,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,7,350,-1
2042,2187,0.0,30.0,0.0,0.0,236.0,0.0,1149.0,0.0,0,0,1,1,0,0,0,6,437,-1
2043,2188,0.0,24.0,0.0,0.0,421.0,0.0,207.0,63.0,1,0,0,1,0,0,0,6,438,-1
2046,2191,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,1,6,431,1
2047,2193,0.0,25.0,0.0,0.0,0.0,619.0,0.0,70.0,0,1,0,1,0,0,0,6,439,-1
2048,2194,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,7,352,-1
2049,2195,0.0,27.0,0.0,0.0,280.0,119.0,646.0,5.0,0,0,1,1,0,0,0,6,440,1
2051,2196,0.0,26.0,0.0,26.0,4587.0,0.0,102.0,0.0,1,0,0,0,1,0,0,2,65,1
2052,2196,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,2,65,1
2053,2196,0.0,42.0,0.0,0.0,1180.0,0.0,2677.0,283.0,1,0,0,0,1,0,0,2,65,-1
2054,2198,0.0,61.0,0.0,0.0,654.0,902.0,0.0,68.0,1,0,0,1,0,0,1,5,156,1
2055,2200,0.0,29.0,0.0,1443.0,1108.0,47.0,0.0,0.0,0,0,1,0,0,1,0,6,442,-1
2057,2202,0.0,51.0,0.0,1671.0,0.0,17.0,0.0,0.0,0,0,1,0,0,1,0,6,443,-1
2058,2203,0.0,43.0,0.0,2019.0,0.0,560.0,0.0,0.0,0,0,1,0,0,1,1,4,76,-1
2059,2204,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,2,90,1
2060,2205,0.0,31.0,0.0,0.0,0.0,187.0,602.0,0.0,0,0,1,1,0,0,1,5,157,-1
2061,2206,0.0,13.0,0.0,0.0,14.0,857.0,0.0,72.0,0,1,0,1,0,0,1,6,432,-1
2062,2207,0.0,20.0,0.0,546.0,0.0,228.0,0.0,0.0,0,0,1,1,0,0,1,7,354,-1
2063,2209,0.0,29.0,0.0,1356.0,20.0,0.0,13.0,0.0,0,0,1,1,0,0,1,6,433,-1
2064,2210,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,7,355,-1
2065,2211,0.0,15.0,0.0,0.0,2347.0,0.0,380.0,0.0,0,0,1,1,0,0,1,6,434,1
2066,2212,0.0,50.0,0.0,0.0,5.0,0.0,2170.0,0.0,0,0,1,1,0,0,0,6,445,-1
2067,2215,0.0,41.0,1.0,0.0,29813.0,0.0,1257.0,6.0,1,0,0,0,1,0,1,1,27,1
2068,2215,0.0,43.0,0.0,2.0,2229.0,33.0,6.0,198.0,0,0,1,0,1,0,1,1,27,1
2069,2215,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,1,27,1
2072,2220,0.0,47.0,0.0,0.0,0.0,880.0,0.0,2.0,0,0,1,1,0,0,1,7,357,1
2073,2221,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,7,355,1
2075,2224,0.0,14.0,0.0,0.0,600.0,0.0,204.0,0.0,0,0,1,1,0,0,1,6,435,1
2076,2225,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,7,356,-1
2078,2229,0.0,22.0,0.0,48.0,329.0,182.0,26.0,154.0,0,0,1,1,0,0,1,6,437,-1
2079,2231,0.0,32.0,0.0,2.0,416.0,26.0,510.0,0.0,0,0,1,0,0,1,1,5,159,-1
2080,2232,0.0,31.0,0.0,0.0,14.0,671.0,1.0,3.0,1,0,0,1,0,0,1,6,438,-1
2081,2232,0.0,24.0,0.0,0.0,1220.0,0.0,140.0,0.0,0,0,1,1,0,0,1,6,438,-1
2082,2233,0.0,39.0,0.0,9.0,18.0,0.0,2.0,878.0,0,0,1,1,0,0,0,7,359,-1
2083,2234,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,6,448,1
2084,2234,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,6,448,1
2085,2234,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,5,134,-1
2088,2234,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,6,448,1
2090,2235,0.0,27.0,0.0,203.0,539.0,0.0,0.0,0.0,0,0,1,1,0,0,0,6,449,-1
2091,2237,0.0,28.0,0.0,0.0,162.0,741.0,3733.0,99.0,1,0,0,0,1,0,1,3,83,1
2092,2237,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,3,83,1
2093,2238,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,1,28,1
2094,2239,0.0,26.0,0.0,93.0,0.0,469.0,0.0,0.0,0,1,0,1,0,0,1,6,439,1
2095,2241,0.0,27.0,0.0,485.0,1109.0,921.0,0.0,1.0,0,0,1,1,0,0,0,6,451,-1
2096,2243,0.0,22.0,0.0,38.0,483.0,80.0,47.0,121.0,0,0,1,1,0,0,0,7,362,1
2097,2251,0.0,62.0,0.0,320.0,1179.0,756.0,4996.0,85.0,1,0,0,0,1,0,1,1,29,-1
2098,2251,0.0,58.0,0.0,2.0,1.0,14.0,2.0,1153.0,0,0,1,0,1,0,1,1,29,-1
2100,2253,0.0,54.0,0.0,701.0,32.0,171.0,8.0,0.0,0,0,1,1,0,0,1,7,359,-1
2101,2254,0.0,26.0,0.0,0.0,10.0,0.0,702.0,1.0,0,0,1,1,0,0,0,6,455,-1
2102,2255,1.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,3,75,1
2103,2255,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,3,75,1
2104,2256,1.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,7,360,1
2106,2257,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,2,66,1
2108,2261,0.0,29.0,0.0,0.0,0.0,885.0,0.0,0.0,0,0,1,1,0,0,1,6,441,1
2109,2262,0.0,43.0,0.0,485.0,4.0,136.0,48.0,0.0,1,0,0,1,0,0,0,7,365,-1
2110,2263,0.0,42.0,0.0,0.0,0.0,32.0,772.0,0.0,0,0,1,1,0,0,0,6,456,-1
2111,2264,0.0,39.0,0.0,0.0,0.0,13.0,0.0,868.0,0,0,1,1,0,0,1,6,442,1
2112,2266,0.0,30.0,0.0,616.0,0.0,185.0,210.0,475.0,0,0,1,0,0,1,0,6,457,-1
2113,2267,0.0,43.0,0.0,2318.0,0.0,647.0,81.0,0.0,0,0,1,0,0,1,1,5,161,1
2114,2268,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,7,366,-1
2115,2269,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,6,458,1
2116,2270,0.0,46.0,0.0,171.0,0.0,1257.0,5.0,0.0,0,0,1,0,0,1,0,6,459,1
2117,2272,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,7,367,1
2119,2272,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,7,367,1
2120,2273,0.0,22.0,0.0,0.0,0.0,0.0,10.0,778.0,0,0,1,1,0,0,1,5,162,-1
2121,2274,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,3,79,1
2122,2274,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,3,79,1
2123,2275,0.0,36.0,0.0,241.0,0.0,670.0,0.0,0.0,0,1,0,0,0,1,0,6,460,-1
2124,2277,0.0,19.0,0.0,26.0,313.0,470.0,0.0,0.0,0,0,1,1,0,0,1,7,362,-1
2127,2280,0.0,18.0,0.0,20.0,1064.0,0.0,0.0,11643.0,0,0,1,0,1,0,1,2,92,-1
2128,2281,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,5,136,1
2130,2284,0.0,18.0,0.0,262.0,302.0,1127.0,4225.0,0.0,0,0,1,0,0,1,0,6,463,-1
2132,2288,0.0,22.0,0.0,12.0,746.0,802.0,58.0,0.0,0,0,1,1,0,0,1,5,163,-1
2133,2289,0.0,37.0,0.0,20.0,0.0,2559.0,20.0,0.0,0,0,1,0,0,1,0,6,465,1
2135,2291,0.0,36.0,0.0,3.0,0.0,435.0,8.0,277.0,0,0,1,1,0,0,1,7,365,-1
2136,2291,0.0,46.0,0.0,426.0,37.0,0.0,0.0,568.0,1,0,0,1,0,0,1,6,445,-1
2138,2295,0.0,37.0,0.0,0.0,8.0,70.0,360.0,258.0,0,0,1,1,0,0,0,6,466,-1
2141,2299,0.0,35.0,0.0,174.0,0.0,381.0,0.0,62.0,0,0,1,0,0,1,1,6,448,-1
2144,2301,0.0,23.0,0.0,1010.0,0.0,33.0,10.0,0.0,0,0,1,1,0,0,1,6,449,1
2146,2301,0.0,24.0,0.0,1367.0,0.0,1.0,0.0,0.0,1,0,0,1,0,0,1,6,449,-1
2147,2302,0.0,54.0,1.0,0.0,3381.0,0.0,4463.0,34.0,0,0,1,0,1,0,0,1,18,-1
2148,2303,0.0,52.0,0.0,1377.0,0.0,32.0,22.0,0.0,1,0,0,0,0,1,0,6,468,1
2149,2305,1.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,7,368,-1
2150,2306,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,3,82,1
2152,2306,0.0,22.0,0.0,0.0,297.0,3.0,676.0,2924.0,0,0,1,0,1,0,0,3,82,-1
2153,2306,0.0,27.0,0.0,0.0,12077.0,0.0,75.0,0.0,1,0,0,0,1,0,0,3,82,1
